id,gravedad,descripcion,tipo_incidencia,fecha_reporte,fecha_cierre
17101,Leve,Aerolinea reporta suministro insuficiente en surtidor 7,Falta_Combustible,2026-09-18T00:52:19Z,2026-09-19T09:52:19Z
17105,Moderada,Congestion en calle de rodaje D4,Saturacion_Vial,2026-08-25T22:01:05Z,2026-08-27T05:01:05Z
17108,Moderada,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-18T18:42:58Z,2026-09-21T09:42:58Z
17109,Alta,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-27T02:08:10Z,
17106,Leve,Cola de espera en TWY C3 superior a 68 min,Saturacion_Vial,2026-09-10T22:06:35Z,2026-09-12T10:06:35Z
17107,Moderada,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-08-18T11:42:00Z,2026-08-18T20:42:00Z
17110,Moderada,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-06T23:41:37Z,2026-09-08T21:41:37Z
17104,Leve,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-01T09:43:09Z,2026-09-02T04:43:09Z
17112,Moderada,Bloqueo temporal en acceso Norte por vehiculo averiado,Saturacion_Vial,2026-08-06T06:45:04Z,
17113,Moderada,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-20T09:19:04Z,
17114,Alta,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-27T11:31:41Z,
17111,Alta,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-08-22T03:39:27Z,2026-08-23T14:39:27Z
17119,Moderada,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-09-28T06:49:58Z,2026-09-28T11:49:58Z
17117,Moderada,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-08-02T17:59:53Z,2026-08-04T21:59:53Z
17116,Leve,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-09-22T12:00:35Z,2026-09-23T20:00:35Z
17125,Alta,Cola de espera en TWY A1 superior a 116 min,Saturacion_Vial,2026-08-04T22:18:23Z,2026-08-07T05:18:23Z
17115,Moderada,Aerolinea reporta suministro insuficiente en surtidor 7,Falta_Combustible,2026-08-04T19:36:13Z,2026-08-07T00:36:13Z
17123,Alta,Cola de espera en TWY E1 superior a 79 min,Saturacion_Vial,2026-08-12T13:47:20Z,
17127,Moderada,"Colector obstruido, agua superando 8 cm sobre nivel operativo",Inundacion,2026-08-18T21:55:38Z,2026-08-20T23:55:38Z
17126,Moderada,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-08-10T18:46:23Z,
17085,Alta,"Colector obstruido, agua superando 15 cm sobre nivel operativo",Inundacion,2026-08-08T19:09:23Z,2026-08-11T18:09:23Z
17129,Leve,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-09-22T12:34:21Z,2026-09-23T10:34:21Z
17121,Alta,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-08T12:36:10Z,
17130,Moderada,Aerolinea reporta suministro insuficiente en surtidor 12,Falta_Combustible,2026-08-03T01:40:43Z,2026-08-04T07:40:43Z
17128,Alta,Cola de espera en TWY A1 superior a 54 min,Saturacion_Vial,2026-08-12T17:03:23Z,
17133,Leve,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-08-27T04:40:29Z,
17131,Moderada,Cola de espera en TWY B2 superior a 107 min,Saturacion_Vial,2026-09-29T14:40:30Z,2026-10-01T12:40:30Z
17132,Moderada,Bloqueo temporal en acceso Sur por vehiculo averiado,Saturacion_Vial,2026-09-12T05:19:21Z,2026-09-15T03:19:21Z
17124,Moderada,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-08-09T17:36:08Z,2026-08-12T09:36:08Z
17118,Critica,Radar reporta ecos fantasma tras 101 min de operacion,Falla_Radar,2026-08-03T00:31:08Z,
17120,Leve,Aerolinea reporta suministro insuficiente en surtidor 8,Falta_Combustible,2026-08-17T10:37:24Z,2026-08-18T02:37:24Z
17134,Critica,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-07T06:22:18Z,2026-08-09T07:22:18Z
17122,Alta,Falla del sistema de barrido primario (Banda L),Falla_Radar,2026-08-03T12:00:39Z,2026-08-06T02:00:39Z
17135,Moderada,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-09T03:03:08Z,2026-08-10T22:03:08Z
17137,Leve,Perdida intermitente de retorno en Banda S,Falla_Radar,2026-08-16T04:33:52Z,2026-08-17T05:33:52Z
17141,Leve,Cola de espera en TWY E1 superior a 54 min,Saturacion_Vial,2026-08-10T04:00:17Z,2026-08-10T06:00:17Z
17138,Leve,Radar reporta ecos fantasma tras 88 min de operacion,Falla_Radar,2026-09-25T22:27:18Z,
17142,Leve,Perdida intermitente de retorno en Banda C,Falla_Radar,2026-09-18T16:19:26Z,2026-09-21T09:19:26Z
17136,Leve,Aerolinea reporta suministro insuficiente en surtidor 11,Falta_Combustible,2026-09-24T01:29:00Z,2026-09-26T05:29:00Z
17144,Leve,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-09-14T15:13:37Z,2026-09-17T09:13:37Z
17139,Moderada,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-08-30T10:22:44Z,2026-08-30T19:22:44Z
17143,Alta,Falla del sistema de barrido primario (Banda S),Falla_Radar,2026-09-13T05:30:46Z,2026-09-13T20:30:46Z
17146,Alta,Congestion en calle de rodaje D4,Saturacion_Vial,2026-08-21T17:45:50Z,
17145,Critica,Congestion en calle de rodaje D4,Saturacion_Vial,2026-08-20T18:10:50Z,2026-08-21T19:10:50Z
17147,Leve,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-15T15:18:19Z,
17148,Critica,Bloqueo temporal en acceso Norte por vehiculo averiado,Saturacion_Vial,2026-09-16T13:38:59Z,2026-09-17T07:38:59Z
17140,Moderada,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-30T06:31:21Z,2026-08-31T14:31:21Z
17149,Critica,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-09-09T12:03:34Z,2026-09-11T01:03:34Z
17151,Moderada,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-20T10:53:19Z,2026-08-21T00:53:19Z
17162,Leve,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-09-07T02:02:09Z,
17163,Moderada,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-19T13:40:33Z,2026-09-21T21:40:33Z
17164,Leve,Aerolinea reporta suministro insuficiente en surtidor 12,Falta_Combustible,2026-09-15T12:25:24Z,2026-09-17T10:25:24Z
17150,Moderada,Aerolinea reporta suministro insuficiente en surtidor 5,Falta_Combustible,2026-09-05T19:41:25Z,
17156,Leve,Congestion en calle de rodaje E1,Saturacion_Vial,2026-09-07T11:05:20Z,2026-09-07T19:05:20Z
17161,Moderada,Cola de espera en TWY A1 superior a 28 min,Saturacion_Vial,2026-09-05T12:48:52Z,2026-09-08T02:48:52Z
17165,Alta,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-23T02:43:13Z,2026-08-25T19:43:13Z
17168,Moderada,Cola de espera en TWY B2 superior a 99 min,Saturacion_Vial,2026-08-11T17:03:41Z,2026-08-14T14:03:41Z
17167,Moderada,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-09-12T17:31:46Z,2026-09-14T18:31:46Z
17169,Alta,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-08-29T02:41:15Z,2026-08-29T05:41:15Z
17170,Leve,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-07T10:15:33Z,
17171,Moderada,Falla del sistema de barrido primario (Banda S),Falla_Radar,2026-09-01T02:17:06Z,
17166,Alta,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-25T05:51:35Z,2026-09-25T23:51:35Z
17173,Leve,Radar reporta ecos fantasma tras 46 min de operacion,Falla_Radar,2026-08-02T21:17:28Z,2026-08-05T07:17:28Z
17172,Moderada,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-17T03:48:39Z,2026-09-18T08:48:39Z
17174,Leve,Bloqueo temporal en acceso Norte por vehiculo averiado,Saturacion_Vial,2026-09-12T22:13:50Z,2026-09-15T08:13:50Z
17175,Critica,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-03T07:01:33Z,
17155,Leve,Cola de espera en TWY B2 superior a 116 min,Saturacion_Vial,2026-09-18T07:41:07Z,2026-09-20T15:41:07Z
17176,Moderada,Bloqueo temporal en acceso Sur por vehiculo averiado,Saturacion_Vial,2026-09-06T16:09:20Z,2026-09-07T09:09:20Z
17153,Moderada,Radar reporta ecos fantasma tras 20 min de operacion,Falla_Radar,2026-08-22T06:38:48Z,
17154,Leve,Bloqueo temporal en acceso Cargas por vehiculo averiado,Saturacion_Vial,2026-09-14T07:12:32Z,2026-09-16T02:12:32Z
17157,Leve,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-08T06:08:54Z,
17177,Alta,Perdida intermitente de retorno en Banda S,Falla_Radar,2026-09-29T18:33:12Z,2026-09-30T23:33:12Z
17159,Alta,"Filtracion mayor en zona de rampa, riesgo de corto en instalaciones",Inundacion,2026-09-15T06:14:28Z,2026-09-15T09:14:28Z
17152,Alta,Cola de espera en TWY B2 superior a 35 min,Saturacion_Vial,2026-09-11T02:11:29Z,2026-09-13T14:11:29Z
17160,Alta,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-19T00:34:14Z,2026-08-19T03:34:14Z
17179,Leve,Cola de espera en TWY E1 superior a 98 min,Saturacion_Vial,2026-09-24T02:04:27Z,
17181,Leve,Acumulacion de agua en zona de rampa tras lluvias intensas,Inundacion,2026-09-16T22:06:46Z,2026-09-18T09:06:46Z
17180,Leve,Radar reporta ecos fantasma tras 23 min de operacion,Falla_Radar,2026-08-17T18:07:12Z,2026-08-20T02:07:12Z
17184,Moderada,Bloqueo temporal en acceso Norte por vehiculo averiado,Saturacion_Vial,2026-08-06T19:45:06Z,
17183,Moderada,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-09-23T12:44:08Z,2026-09-24T03:44:08Z
17182,Leve,Radar reporta ecos fantasma tras 72 min de operacion,Falla_Radar,2026-09-19T22:38:49Z,2026-09-22T10:38:49Z
17187,Leve,Cola de espera en TWY C3 superior a 27 min,Saturacion_Vial,2026-08-11T04:04:58Z,2026-08-11T12:04:58Z
17186,Leve,Alerta preventiva reportada por sistema FIDS,Otro,2026-08-15T08:40:41Z,2026-08-17T17:40:41Z
17188,Leve,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-18T02:45:17Z,
17190,Leve,Cola de espera en TWY A1 superior a 47 min,Saturacion_Vial,2026-08-27T21:06:26Z,2026-08-30T15:06:26Z
17185,Leve,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-07T07:53:20Z,2026-08-08T15:53:20Z
17192,Alta,"Filtracion mayor en hall central, riesgo de corto en instalaciones",Inundacion,2026-09-24T23:29:35Z,2026-09-26T11:29:35Z
17178,Alta,"Colector obstruido, agua superando 23 cm sobre nivel operativo",Inundacion,2026-09-18T11:54:43Z,2026-09-18T12:54:43Z
17191,Leve,Aerolinea reporta suministro insuficiente en surtidor 6,Falta_Combustible,2026-09-13T23:00:10Z,2026-09-16T18:00:10Z
17189,Leve,Congestion en calle de rodaje B2,Saturacion_Vial,2026-09-23T10:30:27Z,2026-09-24T20:30:27Z
17194,Leve,Congestion en calle de rodaje A1,Saturacion_Vial,2026-08-07T01:22:20Z,2026-08-08T13:22:20Z
17196,Leve,Aerolinea reporta suministro insuficiente en surtidor 10,Falta_Combustible,2026-09-25T04:46:55Z,
17193,Moderada,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-24T18:39:24Z,2026-08-27T08:39:24Z
17197,Alta,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-09-10T02:45:19Z,2026-09-11T19:45:19Z
17158,Leve,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-25T05:17:25Z,2026-09-26T17:17:25Z
17195,Moderada,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-22T06:06:02Z,
17198,Leve,Perdida intermitente de retorno en Banda S,Falla_Radar,2026-09-01T23:13:34Z,2026-09-04T09:13:34Z
17199,Moderada,Congestion en calle de rodaje D4,Saturacion_Vial,2026-09-18T07:42:18Z,2026-09-19T16:42:18Z
17200,Moderada,Bloqueo temporal en acceso Cargas por vehiculo averiado,Saturacion_Vial,2026-08-06T09:39:35Z,
17202,Leve,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-09-08T12:57:27Z,2026-09-09T22:57:27Z
17201,Leve,Alerta preventiva reportada por sistema GPU,Otro,2026-09-26T01:46:20Z,2026-09-26T11:46:20Z
17203,Leve,Falla del sistema de barrido primario (Banda X),Falla_Radar,2026-09-29T09:16:20Z,2026-09-30T15:16:20Z
17204,Leve,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-09-27T14:12:43Z,
17207,Leve,Perdida intermitente de retorno en Banda L,Falla_Radar,2026-08-29T20:46:28Z,
17210,Alta,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-09-22T02:42:29Z,2026-09-24T13:42:29Z
17216,Alta,Anomalia detectada durante inspeccion rutinaria,Otro,2026-08-19T22:32:48Z,2026-08-22T20:32:48Z
17215,Leve,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-09-26T20:06:40Z,2026-09-27T15:06:40Z
17212,Leve,Falla del sistema de barrido primario (Banda L),Falla_Radar,2026-08-26T04:27:15Z,2026-08-28T08:27:15Z
17211,Moderada,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-08-27T22:15:49Z,2026-08-30T18:15:49Z
17218,Leve,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-02T13:12:44Z,2026-09-03T09:12:44Z
17214,Moderada,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-09-09T17:39:03Z,2026-09-10T19:39:03Z
17217,Critica,Falla del sistema de barrido primario (Banda L),Falla_Radar,2026-08-11T09:48:38Z,2026-08-13T21:48:38Z
17219,Leve,Cola de espera en TWY E1 superior a 99 min,Saturacion_Vial,2026-08-19T18:07:40Z,2026-08-21T11:07:40Z
17222,Leve,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-08-08T15:19:11Z,2026-08-09T05:19:11Z
17220,Leve,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-09-26T01:46:58Z,2026-09-27T19:46:58Z
17224,Alta,Bloqueo temporal en acceso Norte por vehiculo averiado,Saturacion_Vial,2026-09-09T17:28:28Z,2026-09-12T02:28:28Z
17225,Moderada,Alerta preventiva reportada por sistema SCADA,Otro,2026-09-25T04:49:42Z,2026-09-25T14:49:42Z
17226,Leve,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-24T11:49:54Z,
17227,Alta,Bloqueo temporal en acceso Sur por vehiculo averiado,Saturacion_Vial,2026-09-01T05:52:35Z,2026-09-01T07:52:35Z
17228,Leve,Congestion en calle de rodaje D4,Saturacion_Vial,2026-09-19T22:37:08Z,
17221,Critica,Perdida intermitente de retorno en Banda X,Falla_Radar,2026-08-12T14:41:06Z,2026-08-14T13:41:06Z
17229,Leve,Radar reporta ecos fantasma tras 41 min de operacion,Falla_Radar,2026-08-10T02:43:34Z,2026-08-12T14:43:34Z
17230,Leve,Cola de espera en TWY C3 superior a 58 min,Saturacion_Vial,2026-09-21T09:09:48Z,2026-09-24T05:09:48Z
17208,Leve,Congestion en calle de rodaje C3,Saturacion_Vial,2026-08-19T15:09:20Z,2026-08-21T04:09:20Z
17223,Alta,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-16T19:23:13Z,2026-08-19T07:23:13Z
17205,Alta,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-09-20T22:15:46Z,2026-09-23T04:15:46Z
17206,Alta,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-20T09:58:34Z,2026-09-22T16:58:34Z
17231,Leve,Radar reporta ecos fantasma tras 59 min de operacion,Falla_Radar,2026-09-23T05:35:49Z,2026-09-25T04:35:49Z
17213,Leve,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-23T12:06:12Z,
17232,Leve,Aerolinea reporta suministro insuficiente en surtidor 10,Falta_Combustible,2026-09-23T03:28:38Z,2026-09-24T12:28:38Z
17233,Alta,Alerta preventiva reportada por sistema BHS,Otro,2026-08-13T21:20:44Z,2026-08-14T22:20:44Z
17234,Critica,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-26T15:07:39Z,
17236,Alta,Bloqueo temporal en acceso Cargas por vehiculo averiado,Saturacion_Vial,2026-08-14T00:35:08Z,2026-08-14T20:35:08Z
17209,Leve,Aerolinea reporta suministro insuficiente en surtidor 6,Falta_Combustible,2026-09-22T06:49:30Z,2026-09-22T14:49:30Z
17235,Leve,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-08-13T12:04:11Z,2026-08-15T08:04:11Z
17238,Moderada,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-09-06T06:53:07Z,2026-09-06T14:53:07Z
17239,Leve,Radar reporta ecos fantasma tras 51 min de operacion,Falla_Radar,2026-09-05T22:46:09Z,2026-09-07T04:46:09Z
17242,Alta,Bloqueo temporal en acceso Cargas por vehiculo averiado,Saturacion_Vial,2026-09-06T16:05:36Z,2026-09-08T20:05:36Z
17241,Moderada,Bloqueo temporal en acceso Cargas por vehiculo averiado,Saturacion_Vial,2026-09-08T14:23:50Z,
17240,Moderada,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-08-11T20:51:41Z,
17243,Alta,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-09-09T00:25:59Z,
17237,Moderada,Aerolinea reporta suministro insuficiente en surtidor 12,Falta_Combustible,2026-08-21T19:09:08Z,2026-08-23T05:09:08Z
17244,Leve,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-09-14T16:25:26Z,2026-09-16T17:25:26Z
17245,Leve,Cola de espera en TWY E1 superior a 92 min,Saturacion_Vial,2026-09-05T03:34:03Z,2026-09-08T03:34:03Z
17246,Leve,Aerolinea reporta suministro insuficiente en surtidor 3,Falta_Combustible,2026-09-29T06:41:43Z,2026-09-29T19:41:43Z
17247,Moderada,Bloqueo temporal en acceso Norte por vehiculo averiado,Saturacion_Vial,2026-08-14T15:28:20Z,
17251,Moderada,Perdida intermitente de retorno en Banda S,Falla_Radar,2026-08-26T10:17:15Z,2026-08-26T23:17:15Z
17248,Leve,Aerolinea reporta suministro insuficiente en surtidor 9,Falta_Combustible,2026-08-15T14:33:42Z,
17254,Moderada,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-09-28T20:25:30Z,2026-09-29T21:25:30Z
17249,Moderada,Aerolinea reporta suministro insuficiente en surtidor 12,Falta_Combustible,2026-09-18T14:23:42Z,2026-09-20T07:23:42Z
17250,Moderada,Cola de espera en TWY D4 superior a 113 min,Saturacion_Vial,2026-09-27T06:48:35Z,
17253,Moderada,Evento no clasificado — requiere revision del supervisor de turno,Otro,2026-09-28T11:32:16Z,
17252,Leve,Bloqueo temporal en acceso Sur por vehiculo averiado,Saturacion_Vial,2026-09-19T04:46:21Z,2026-09-20T03:46:21Z
17256,Leve,Radar reporta ecos fantasma tras 56 min de operacion,Falla_Radar,2026-08-25T06:41:44Z,
17257,Moderada,"Colector obstruido, agua superando 22 cm sobre nivel operativo",Inundacion,2026-09-11T08:01:27Z,2026-09-11T11:01:27Z
17258,Leve,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-09-10T01:22:19Z,2026-09-12T19:22:19Z
17255,Leve,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-22T12:35:58Z,
17259,Leve,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-09-22T16:15:57Z,
17260,Leve,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-09-15T04:04:32Z,
17261,Leve,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-08-12T19:53:13Z,
17264,Leve,Anomalia detectada durante inspeccion rutinaria,Otro,2026-08-16T20:20:15Z,2026-08-17T07:20:15Z
17263,Leve,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-11T15:48:03Z,2026-08-13T04:48:03Z
17265,Moderada,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-07T07:14:12Z,2026-08-07T21:14:12Z
17267,Alta,Congestion en calle de rodaje B2,Saturacion_Vial,2026-08-15T06:26:51Z,2026-08-16T10:26:51Z
17266,Alta,Falla del sistema de barrido primario (Banda S),Falla_Radar,2026-09-03T03:25:59Z,
17269,Leve,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-30T00:43:46Z,2026-08-31T06:43:46Z
17268,Leve,Bloqueo temporal en acceso Norte por vehiculo averiado,Saturacion_Vial,2026-09-17T08:31:09Z,
17271,Leve,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-09-12T04:34:40Z,2026-09-14T21:34:40Z
17273,Moderada,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-26T02:20:25Z,
17272,Alta,Radar reporta ecos fantasma tras 24 min de operacion,Falla_Radar,2026-08-09T14:10:34Z,2026-08-11T12:10:34Z
17270,Leve,"Filtracion mayor en hall central, riesgo de corto en instalaciones",Inundacion,2026-09-28T19:29:08Z,
17274,Moderada,Cola de espera en TWY B2 superior a 42 min,Saturacion_Vial,2026-08-25T15:05:19Z,2026-08-27T23:05:19Z
17275,Moderada,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-09-17T13:20:24Z,
17276,Leve,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-09-06T07:07:26Z,2026-09-06T23:07:26Z
17278,Moderada,Perdida intermitente de retorno en Banda S,Falla_Radar,2026-09-10T11:49:28Z,2026-09-12T05:49:28Z
17262,Moderada,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-08-01T19:13:23Z,2026-08-02T07:13:23Z
17284,Critica,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-09T14:19:00Z,2026-09-11T02:19:00Z
17285,Leve,Falla del sistema de barrido primario (Banda L),Falla_Radar,2026-08-06T23:53:35Z,2026-08-07T23:53:35Z
17277,Moderada,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-09-12T20:48:16Z,2026-09-15T04:48:16Z
17281,Critica,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-08-01T06:55:09Z,2026-08-04T01:55:09Z
17287,Leve,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-09T07:22:38Z,2026-08-10T09:22:38Z
17286,Leve,"Colector obstruido, agua superando 7 cm sobre nivel operativo",Inundacion,2026-08-20T13:00:38Z,
17280,Leve,Cola de espera en TWY A1 superior a 114 min,Saturacion_Vial,2026-08-23T14:22:29Z,2026-08-26T07:22:29Z
17282,Moderada,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-03T15:55:59Z,2026-08-04T09:55:59Z
17288,Leve,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-13T21:54:55Z,2026-08-15T20:54:55Z
17283,Leve,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-09-23T22:47:30Z,
17293,Leve,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-09-17T02:57:27Z,2026-09-19T14:57:27Z
17292,Leve,Congestion en calle de rodaje A1,Saturacion_Vial,2026-09-14T13:36:11Z,2026-09-16T17:36:11Z
17291,Leve,Perdida intermitente de retorno en Banda L,Falla_Radar,2026-08-21T22:48:47Z,
17289,Leve,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-19T00:01:20Z,2026-09-19T17:01:20Z
17290,Leve,Bloqueo temporal en acceso Norte por vehiculo averiado,Saturacion_Vial,2026-09-19T09:59:01Z,2026-09-22T09:59:01Z
17294,Moderada,Congestion en calle de rodaje C3,Saturacion_Vial,2026-08-27T16:32:15Z,
17279,Leve,Congestion en calle de rodaje B2,Saturacion_Vial,2026-08-08T08:02:35Z,2026-08-09T06:02:35Z
17295,Leve,"Filtracion mayor en hall central, riesgo de corto en instalaciones",Inundacion,2026-08-25T12:32:59Z,2026-08-28T07:32:59Z
17299,Moderada,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-22T01:14:35Z,2026-08-22T05:14:35Z
17303,Alta,Perdida intermitente de retorno en Banda C,Falla_Radar,2026-09-18T06:13:03Z,2026-09-21T01:13:03Z
17308,Critica,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-09-01T16:19:53Z,2026-09-03T12:19:53Z
17307,Leve,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-09-14T12:45:10Z,
17309,Leve,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-08-01T03:13:09Z,2026-08-01T05:13:09Z
17304,Leve,"Filtracion mayor en Espigón A, riesgo de corto en instalaciones",Inundacion,2026-09-23T12:14:00Z,
17311,Moderada,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-09-14T14:13:02Z,2026-09-16T16:13:02Z
17313,Alta,Bloqueo temporal en acceso Sur por vehiculo averiado,Saturacion_Vial,2026-08-12T10:52:46Z,
17300,Leve,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-10T01:48:15Z,2026-09-10T21:48:15Z
17296,Moderada,Bloqueo temporal en acceso Cargas por vehiculo averiado,Saturacion_Vial,2026-08-17T01:15:23Z,
17315,Moderada,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-20T22:39:01Z,2026-09-21T17:39:01Z
17316,Moderada,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-08-04T13:02:18Z,2026-08-07T08:02:18Z
17314,Leve,Cola de espera en TWY C3 superior a 64 min,Saturacion_Vial,2026-09-19T07:15:11Z,2026-09-21T14:15:11Z
17317,Leve,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-24T06:55:39Z,2026-09-26T18:55:39Z
17318,Moderada,Perdida intermitente de retorno en Banda S,Falla_Radar,2026-09-11T23:42:17Z,2026-09-13T16:42:17Z
17320,Alta,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-08-26T10:51:44Z,2026-08-29T03:51:44Z
17298,Leve,Bloqueo temporal en acceso Sur por vehiculo averiado,Saturacion_Vial,2026-09-02T06:20:01Z,2026-09-02T13:20:01Z
17321,Moderada,Falla del sistema de barrido primario (Banda L),Falla_Radar,2026-09-07T07:39:05Z,2026-09-09T05:39:05Z
17319,Leve,Falla del sistema de barrido primario (Banda X),Falla_Radar,2026-08-19T02:00:21Z,2026-08-21T02:00:21Z
17310,Moderada,Aerolinea reporta suministro insuficiente en surtidor 11,Falta_Combustible,2026-09-17T13:37:01Z,2026-09-20T09:37:01Z
17323,Critica,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-08-06T08:09:26Z,2026-08-06T15:09:26Z
